"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Cyprus","CYP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","22.5291760208021","26.5648323756972","34.8853722036776","37.2161940988201","38.726580211903","37.8140189709447","33.8127814083843","31.7201665012892","30.1134871336779","33.595031989419","30.3400346189038","25.9229188754433","25.5308414288787","27.4562850124496","30.8919291059449","27.0454275173864","25.8421500253731","28.6989594160607","24.0877025597726","25.5156537748794","26.5338684333737","24.2025436192963","24.0288125482553","19.0397138826455","19.8134523139147","20.4291577976899","17.7345535252016","20.2817486986233","19.49832670211","21.8649074462916","22.2094374377754","24.3137543872675","24.0710075269171","28.6449277573261","22.5317717896077","23.6867268786643","18.548122111534","15.8177899862593","12.5650583420074","13.1877395604674","13.3226795380088","17.0541463112928","20.3824581997576","18.9464656052082","19.4941688880243","20.6514604375024","19.6456822415145","20.2707981671201","20.6412484701255","18.9420501531889",
"Czechia","CZE","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.3277286034708","22.2724066655312","25.3890238994575","26.4647230849772","29.7817050664405","33.8561860572745","35.8320529231384","32.6953430221502","30.7431840522591","29.7451345778523","31.8350210442972","32.0060318555442","30.4816181826653","29.5495865624593","29.8242716361965","29.2856028582089","30.0796940275085","32.1072107272958","30.9994095449633","26.3978882297703","26.7312876523202","26.6053370220652","25.6688421143623","24.3768606031502","25.3494353917128","26.9686249210792","25.0750046974725","25.0897410946251","25.6426079021172","26.171850655873","24.7302051809802","28.1285338444502","31.0333010301464","28.0166851129247","26.0406790502504",
"Germany","DEU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","33.278578878368","32.3681640596784","31.1280852111878","29.7922667513098","26.9195238369104","24.8513625806296","26.0102985328885","25.6388605733496","25.945488052697","27.9105352714841","27.6833281172969","25.0382510127874","23.5575871456212","24.3596147519764","24.1181342897383","23.52124534138","23.5417801621924","22.9393947401981","23.6839289330579","24.6749419871737","25.2643366002088","26.2249546057137","25.6374386656452","24.1533795395313","24.5513106495033","24.4770596811461","23.460405691293","23.4050264846125","24.0608017564073","23.7583524291849","23.9639660790924","22.7645716524028","20.151752302821","19.5766263092364","19.0213864564072","18.7355259254163","19.897946566207","20.7873433455798","20.898952766365","18.036009892299","19.5556676834629","21.2927749735244","19.5041030145909","19.8107614184872","20.1582154450165","19.4617989726638","19.7348651955033","20.5132823593337","21.4705359458837","21.3000724211289","21.6667343069671","22.4613894888017","23.0210554269889","21.6725400485002","21.0479041916168",
"Djibouti","DJI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9079297902791","3.11518509884608","-3.94592435677103","21.9359401140492","21.6328079279849","2.78690075604472","2.28145969959191","-0.248727784664231","-15.6784437711797","-10.5957415251433","-3.23994971278298","-3.77939471841172",
"Dominica","DMA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","25.6442257679921","25.1538602173858","25.0453447340054","27.0378189002729","26.7461761278856","25.9119088737487","26.7081032129474","27.5421286673335","26.9472196406025","22.4820976446144","25.4293850852667","24.418617559832","23.1402004112756","23.1153112796224","20.1462969309744","17.0811078051372","18.339599600925","18.4312799359679","20.6727305316566","22.1699172073213","23.8590635229867","22.0271392529802","21.0574986406422","21.3244929978655","20.7926471394728","19.6001118620312","18.923380103226","17.3548958584816","18.7158365815896","20.6446400534927","20.0192738426291","22.0150354063714","22.5996961616985","20.8350374028012","22.2944061771116","21.7493884508849","21.256815503883","20.885998901756","21.6460819600503","22.1713094338111","24.2627515456151","25.231367727118","24.0357328016323","19.0326255602397","17.8221551141916","18.9874945831856","19.2269717517509","19.3525146403367","20.1482030437865","20.5435311718122","21.680712423112","21.9568242214893","22.5323146804877","21.8859998750194","22.7626532555055","23.6020021691337","24.6939180177246","22.8265168619473","21.6348074160539",
"Dominican Republic","DOM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","12.6115463763592","8.86714298512674","11.9038951583546","16.0182840155489","18.320984625681","9.77367413579552","15.8552698444964","15.529570931581","15.3739227133723","18.1308411214953","19.1434533826994","17.8577857785779","19.7081614169266","22.0970658478335","23.3471306012236","24.5100577906201","22.3138554979122","21.7888862244119","23.8717472118959","25.3550774714483","24.6298788694482","22.7037678706043","19.2382127391925","19.7625400733141","17.877772459893","17.3719111375766","19.571902917208","22.8429754593012","23.2192667721952","25.7637333451277","23.3496591496817","16.6480690176188","18.7912677867218","19.758137929436","21.0043956056779","20.0495370317422","20.0542675368915","22.1014052569614","28.0693783386682","27.1127710844376","27.8926622004107","26.7706440741139","26.9567556785451","19.4091627404806","20.6273486504175","24.7730711459319","26.9268715003108","27.6334194585944","29.8982115807869","23.3722106355299","26.0714218346178","24.6033236905519","23.7525597160893","22.1057612783667","22.3946076084169","22.6506907232187","22.1728652705364","21.1809206285418","25.2022908220767","25.2348623794613","24.879515915457","30.2749635460096","30.6705570734763","27.8145628515185","26.9980468938553",
"Algeria","DZA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","42.1845773976957","47.1895290012373","35.4206134085157","28.9406623909188","21.8466084009868","22.6039435563255","17.3241316785394","23.434416768712","27.8679219220707","32.3527364810427","36.6490688527348","35.2813421933013","34.3024894195121","40.2841949679221","40.016534397594","45.4068264160628","43.3502750997663","46.9147351205209","52.2193540184654","42.5459250808005","39.0769221517633","36.9905945376913","37.283237083041","37.5695334243511","35.164423994732","34.5691720680959","33.5559245880029","27.5563794742765","27.6394845392376","30.0732338591257","28.5894206651089","31.8413271022186","30.7574894245852","29.0909081133635","30.0801428611511","30.9085562401555","25.6784142626908","22.4469725267253","27.1484816562939","26.2476846690659","23.5639069007647","29.4025185679593","32.422149775997","32.0808213874135","32.8514476424712","31.175075513314","30.3621197641824","33.5715459915764","35.5369334164485","46.0669131037696","43.2868274827225","39.7538222142123","40.2823786992933","44.5820108403061","46.8984793363791","51.779612559441","51.6415142855742","48.2675922575805","46.4568594962626","44.6295617875004","42.9493576825015","39.1458051112848","35.0891197613498","37.724946210066","",
"East Asia & Pacific (excluding high income)","EAP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","35.3655736085221","20.1261518382097","15.273882086026","20.6403867244673","22.9971765679443","25.5575649376092","28.6753488894972","22.6003545036252","23.1020698861538","23.3744954691104","31.0740099744239","31.9386009124988","30.0195502151189","31.3852893037822","30.447146757144","32.2316251644222","29.7702629084764","30.4190860722508","31.7818513140298","31.3800562455897","29.9941395156563","29.1838660774424","28.8581148904565","30.8552508934471","30.4479431489303","32.8014713043917","31.4320076272981","30.0897414336149","33.0494586819623","34.1239572658665","33.806524410979","34.7472788997154","35.9871883782207","37.9559849464543","37.0502136944708","37.076622056549","36.4661030201628","34.4059707084888","31.8727537502361","30.2162758574017","30.3323375197107","32.2079416910293","32.5413250821246","35.3337349421718","37.1816342536631","36.4760459128082","35.8575184385194","36.4660587460373","38.4244070282039","40.9057150396736","42.2321220361627","42.5975815665223","42.6566372215703","42.8564413358493","42.4425979882758","40.4601044545667","39.9356774726548","40.3880993349381","41.2535652687586","40.467823928405","40.2279178686315","40.821113448091","40.4206014889483","39.1411022093932","",
"Early-demographic dividend","EAR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","19.2927031050982","20.1636235006941","19.140530451049","19.0784421744593","20.4800165676126","21.1311268654333","19.8777904207497","20.1104951597104","19.9740788156895","20.3123423558126","21.5471444663048","21.5693501541335","21.8322366109221","20.6221059360113","24.0804285287738","24.9019145044842","26.9397125581425","27.9221089270043","27.186791121924","24.2882787880635","25.3282642524604","25.6176132407736","24.1723070462636","24.6214285546741","23.6485571751466","21.8554360476568","21.7606339171518","21.5810855414797","22.5511167568036","22.8832533472879","23.0054105533407","23.2758765041044","23.7136759653019","22.5595578452789","22.8669553936727","23.118518773168","22.5691384078713","23.2361862723406","23.4686239537704","22.9033168953605","21.9866815933163","21.9906954576153","22.4746833899661","23.1101942732576","24.8721319576351","25.2577441431021","26.5570171900723","28.2000152201355","28.1084965608027","27.8326150491122","28.526270356433","28.5485685012862","28.2607746005398","27.2761154737935","27.5647056993728","27.3094077526881","26.7376761918394","27.2399761472187","27.4259994091408","26.5930500231395","25.5338389725745","27.1663330748555","27.9331790728065","27.9117129657502","27.1323220946239",
"East Asia & Pacific","EAS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","57.5385608766272","36.0028866696066","27.4257195924228","33.338703152905","34.9221611654566","39.1824757927977","40.7717874592369","32.9371437400635","31.8021421675382","31.8113220849875","36.7799589357921","35.1023180975354","34.5866682317513","36.7711187926134","36.4516862439792","33.1447264494343","32.0509436698141","31.7263619203752","32.4932538376134","33.8798888890636","33.0968820480838","32.305899421402","31.4102481421194","30.6326882150782","30.5377716013507","30.9314577497472","30.739537004865","31.2013588346386","33.3237959399824","34.0245213689797","34.4688119494276","34.3067721076273","33.2467628565937","32.4167952482405","31.7404757578719","32.2172350511961","32.8211352612591","31.8307093515908","29.6179936932815","28.5981872990383","29.0221014925806","28.5730763427567","27.7123452662515","28.5109024967789","29.4082209568789","29.6800519730635","30.0132860886887","30.5748981989858","31.9061944006211","31.4799868484529","32.8093157916111","33.7223624063923","34.2688088313432","35.2861987304512","35.5502701174455","34.6771953630884","34.1557901821688","34.7920751157325","35.6299842451255","35.17618862751","35.0224953494369","36.0056994024635","36.1750263011729","35.0311740821055","",
"Europe & Central Asia (excluding high income)","ECA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3909522467631","23.8808066125861","26.6297704599683","26.8022358909265","24.3000968689039","24.1168815883193","22.7181566338085","22.7430348098685","22.4135777955669","20.0287922161829","22.6403647552773","19.8234390219269","21.6766996381326","22.7918227138992","25.0302817929879","26.5016193902021","28.5357733716006","28.7528775059008","28.4146043317157","23.7256917917223","25.7172625404215","27.826283085038","26.5751522214185","27.0769062619111","26.8845883240964","27.0042650895937","26.9722624520726","28.2489353149698","27.3741069327453","24.9429177824629","27.4258365672406","27.4602278668455","28.8870008148984","27.8516414813176","25.4976188882513",
"Europe & Central Asia","ECS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","29.5855946738495","28.6247424348807","28.0785422586164","29.1719409941665","29.3925531538376","25.9164939530367","27.0134324055803","26.1811219504544","25.2509167827568","26.0359129273321","26.3056695084147","23.8984924127373","23.5780392708201","23.089553243969","23.2202070220771","23.1208215006798","23.2638111896394","23.5484378645841","24.7638319138832","25.835591747235","25.3780365077578","24.7436572216118","23.7067473222826","21.8185462535986","22.0484069878553","22.2116225687189","21.6442502913364","21.4588055757848","21.9712329176815","21.9581797087083","22.5139323251443","22.0848754351866","21.2910689630905","21.2266660026209","21.4889632551235","21.8325950508776","22.8602200897744","23.7500529970222","23.5287993158309","20.1425730647728","21.0189253147277","21.8455365632073","20.8519831486616","20.5619966778466","20.800359307955","20.9897766246722","21.1969295178468","21.7967102930731","21.9712860119172","22.4043391946364","22.4061001961332","22.840551589505","23.6072031198473","22.6730682238376","21.8130761619999",
"Ecuador","ECU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","25.4143930602756","25.4251038911976","23.7317119575315","23.9202889330766","24.637161298936","22.1583517190968","20.2638227947672","20.308050707342","15.4355597934553","20.0095156196003","16.3593990071063","18.6803734243888","19.1502797962606","16.1797634380407","21.4106344116277","16.9642458544423","17.3429056801348","20.7634909197944","22.3925039526174","19.1233699343418","22.0695718662562","22.4624262258265","18.0841854791344","17.6933377297511","15.6377851268143","15.7169115180474","19.5802742087946","20.744059706371","21.1690428135705","22.3836642737737","20.1520380846263","17.8993560734041","18.5671580687204","17.0310040842616","17.4256704062713","16.0884542552235","14.9386605261091","16.6179432038656","19.9849105614128","15.7601582851424","17.1669504072431","18.4913081237538","19.6562625754518","15.7730766736655","16.2503185471483","17.4645010337808","18.118128561743","18.3175597771056","21.5659407925863","21.1732351412126","23.4900158733515","23.5320911453288","23.0133036457677","24.8833528938608","24.7058907826623","22.6864358338097","20.2460508591084","22.4803878213361","22.5404393330524","21.04923118303","17.5849129748726","20.7476106763154","22.4059052025305","20.650593270293","18.4824073547769",
"Egypt, Arab Rep.","EGY","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","15.4355543418897","16.0682340914899","17.8643631685352","18.4674539961549","19.4041514041514","16.8836901346281","16.3947163947164","14.0681710588607","13.0129972430091","10.7474207674608","14.6020739630185","12.8654797523477","11.2535097717606","13.1973980485364","18.8883135595128","25.9450495609241","21.6284342093488","23.9917660385632","28.6003807652153","32.1870243531202","27.5000000004807","32.0987503586538","28.949946562166","30.8270676691729","30.379746835443","29.7587131367292","29.4784580498866","26.0194174757282","33.1168831168831","31.6883103896104","28.9144058455115","23.7333333333333","19.4823867721064","19.8453608247423","20.6285714285714","20.1470588235294","18.1342632955536","17.562993606619","21.5031315240083","21.6189856957087","19.5530726256983","18.2603847226094","17.9994721562418","16.8862275449102","16.9379765093756","17.9758588672238","18.7307754573418","20.8512352309345","22.3897264098269","19.1901746305891","19.5010774075916","17.1030559404857","16.0267510598913","14.2119974199097","13.6431924882629","14.2886370146078","15.0402303092936","18.734101042151","20.6249196348206","20.6540385989993","18.8180606572831","18.2122435502994","19.8559132929551","16.4907339937373","12.9967401874752",
"Euro area","EMU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","30.0489614837337","28.9242022924317","28.3370066807688","28.9996429824498","28.9656681150423","25.5004597383987","26.6449049245953","25.8749536866559","25.2374317160956","26.0938721321755","26.7785375807493","24.4039214146547","23.7766232354685","22.9730713781679","22.8998944760107","22.6382935064755","22.5553552909316","22.6601944859749","23.7581555096059","24.5417710764229","24.7983811388292","24.5495043026319","23.5819075099531","21.6494143958277","22.0011841444566","22.3642903532069","21.7187142440737","21.8204512102523","22.5637717274777","22.833192049566","23.4059935481997","22.8845872281485","21.819373806623","21.7209111120799","21.9359446610679","22.2093918394779","23.18265881983","23.895215425167","23.4189760270597","20.2099570661035","20.7702133739323","21.3292164530837","19.8195800426013","19.4479868770007","19.7633476163538","20.1573872605806","20.395600034791","20.9497418252909","21.5461895991877","22.3361781594186","22.0175809483354","22.7280035304314","23.824457788887","22.300600790466","21.1707683345116",
"Eritrea","ERI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81085654182101","16.9950134881059","25.1373961895457","22.5366961317006","27.5892573606133","31.2807273816123","32.2868589150857","45.5141796492478","21.9967567603027","35.2606217610795","29.5489323270544","26.5439604075464","20.2629217457409","20.3394397206045","13.6811165438244","12.6735754136609","12.7135404800139","9.26379597839317","12.3854014927083","12.626317662696","","","","","","","","","","","","","",
"Spain","ESP","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","28.3592795052176","26.0720252569383","27.3126692246546","28.698580237836","31.8459100446494","30.108702101977","28.4183963438302","26.3656256990143","24.1718413888545","23.564029339421","24.3726048259371","22.7073133054672","22.5835171130443","21.7288645163574","20.5964637249933","20.8198240394992","21.7288582238905","23.1609017036908","25.3490667267879","26.6762987702604","26.8366821808878","26.0175021899712","24.0663837338676","21.4639090625489","21.6518714365569","22.5192771895824","22.2359933407779","22.6184122041501","23.934271607516","25.5474244088959","26.6723700485971","26.4824711323646","26.705648861478","27.5285511216757","28.3028257363739","29.4041085115965","30.5843124611931","30.458980215138","28.4790441123592","23.3519417701936","22.3988413816153","20.7135839205008","18.5944685336556","17.412338687976","18.1481477916625","19.3734408230247","19.0611122143393","19.5656670290524","20.7061758213476","20.9088226144802","20.6266482703898","21.8740337716536","22.6550254835913","21.004602475833","20.4747092126484",
"Estonia","EST","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.9798021372351","26.8127267793607","26.4111323654494","27.4830229594263","30.7232535651635","31.6245038899654","25.9038094343294","28.4761032107323","29.6026320949271","32.9307657546669","35.1880300634078","34.6488549298291","33.3508381603819","39.8256877468792","40.0058943445447","31.6334055843093","21.0087753498274","21.5876781655604","25.4681664047184","29.0805066900785","26.8697121064814","26.727615908803","24.6409611018289","24.7023530937166","25.9381976210924","27.8503992212561","26.356088071314","29.6577202670176","30.4701833404119","28.9736561167561","27.694515970385","26.1824788925335",
"Ethiopia","ETH","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32.1076664694521","37.0979619673542","34.0811183155872","37.9937253037378","40.6712729848122","37.3487629699646","38.4439871569806","34.1629551124182","35.2639756254811","30.5789686594943","28.0252954109363","25.3422268254436","22.1694039604718","20.4985854532076",
"European Union","EUU","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","30.1876623869633","28.9696507806218","28.3952066940603","28.9914060290962","29.0847529723555","25.7963430305627","26.8687022466617","25.9386191609765","25.1647274557839","26.0963145879691","26.7308525597975","24.2855393994047","23.6942798346477","22.9373199426029","22.9708751670419","22.8595253887658","22.785174978877","22.8931443718306","23.9468308478897","24.801510372977","25.0325239765836","24.5001905502389","23.5038875604393","21.5294562218682","21.914459514242","22.3050909655635","21.739208638203","21.8976406881538","22.6514009180908","22.8372302269688","23.4452532769398","22.8876835912937","21.8396540336461","21.7388144150923","22.0229071223481","22.2624390439973","23.327146174828","24.206504307272","23.7910260760849","20.412350314","20.9341113702559","21.5337667077073","20.0998818333831","19.6949584848876","20.1143054093945","20.5229158652496","20.677471446015","21.2064119241606","21.8312490716671","22.4878036073017","22.1230227905263","23.0284987939183","24.1672282080977","22.3887099308377","21.2956529562596",
"Fragile and conflict affected situations","FCS","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.8216799928711","31.9418924071406","29.4133687529503","30.8945675388541","37.0262372556363","36.1656051779694","29.2252383526005","27.9854156187071","24.3945818554308","27.7736774454432","31.2448009506833","28.4017760962665","28.6805945036455","28.4041394335512","27.2388757905767","26.9557750107342","26.0642032037782","26.8133069400538","29.1100131666428","32.0054497181983","30.1371971329317","24.0884562723643","21.071875073715","18.6053031187945","19.7835536041304","20.3668718386251","20.2614314992596","21.7633888266946","23.0231418820736","22.4103146081584","23.8741513058525","23.1797971136758","22.0594179466451","22.231962772058","22.8724778097656","24.6073870744416","24.0013652587917","25.5534350124827","25.2485161104333","21.4741244119185","22.6073229974435","24.3388732893172","23.628342432802","22.6578278795265","22.1690024531831","21.9056862297328","23.5883124649425","24.309542246313","25.7234643496259","24.5675378797407","24.9836073895773","24.7881526265858","27.2854002667819","22.9883203437177","21.6605598974785",
"Fiji","FJI","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","30.854466010525","34.7311676136364","25.8626733429136","20.7805813534774","19.0721449854936","18.7331735034944","18.8316019018951","15.5779695604696","12.3244648526077","12.5457277320198","14.3128030808081","15.3188442703232","13.3391194859326","17.5662675916749","15.2022670307882","15.4080082283735","17.7538999732191","19.1451053817603","27.4664789161212","26.4821163577253","20.4277020407021","20.4041892610314","23.2825451461638","27.5941415206824","28.3288295582877","20.1096805555556","19.5008017725369","16.9864671605301","23.4232715110545","18.734077312677","18.8026929847615","20.9985485237523","17.2721722283546","27.6334498861462","20.8867790191295","22.4179309002466","21.1161731855769","21.4236915414976","21.0488571034329","19.6476633955388","16.722344711204","21.7308968629012","18.4752092658544","19.7795954329322","",
"France","FRA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","26.0140500776344","25.5079384506314","26.3563025595329","26.3119132165165","27.8423772250196","27.4378519896596","28.2948301332061","28.2930118469074","27.8289177566423","28.9266386090426","28.7562583855433","27.8764152696192","28.1910937956303","28.9430666192398","29.9813224437842","25.2274844771563","27.0583536992396","26.1140509492777","24.6996115721825","25.2167478768822","26.1163834885544","23.8522112517773","24.1767124016057","22.0241491997679","21.4105351250654","21.2723789337356","21.8089701080998","22.3120902538891","23.3652340051982","24.2752053199391","24.4166717434176","23.5809030570734","21.8057009887396","19.2950345538123","20.0277093753549","20.1870996465323","19.2219851950366","18.8941086598021","20.1267071009099","20.7309977149378","21.8578770673408","21.5146500727515","20.7001905304491","20.6506168230936","21.3643685480586","21.9113534781153","22.6851885959248","23.5691050042771","23.4671040402669","20.7177586249113","21.3378695020042","22.4996452716579","21.8295648772748","21.520441960601","21.8364708236132","21.7165418613305","21.5978606152326","22.1813991959176","22.6115738942638","23.0250733613606","22.8044182138435","23.4474845782806","24.1891253222165","23.1533644509286","21.9324848349007",
"Faroe Islands","FRO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.1189565969173","23.6621329604678","30.8175663142274","26.1207244710926","23.2931008791536","31.4079823736899","20.2347772229319","22.0164882024069","28.6731062531774","32.1466437339491","26.1665235510529","17.5385290318388","19.5208247548459","16.2578237664095","26.2576905295352","21.595790449085","21.758138283562","23.9677773286366","22.1636691977062","23.4598770137724","29.7112462006079","27.6135742909209","28.2573453493859","28.3577036757334","31.215405035957","31.0048550721946","",
"Micronesia, Fed. Sts.","FSM","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","47.7943541623229","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","31.9553001217206","31.9695432921028","48.110599078341","37.5543140906269","51.7621737960721","62.6730103806228","73.4946460853845","58.0701246015648","35.0148367952522","32.9196400868756","27.5381552753816","36.3506431634111","35.0155606022374","35.1853284840981","32.9649145354068","41.9926691102966","46.3646390090778","26.3611477611471","37.4748271441054","26.3047547734931","21.6771566086635","26.4680317687759","22.4251144731331","22.448524189334","21.8675948708097","23.3031666249192","24.8489415957155","30.7613138432344","39.5576567296786","26.1685818669453","21.9020564270273","22.7454690749839","25.1070976391096","22.6391014756493","21.4960517696994","21.3645323014692","24.0451962615575","24.8786940506869","25.0898974271767","27.981113361031","29.7011138055349","26.6423895609865","26.9661499641622","29.1805950279998","35.1390486032907","29.2309562924902","26.9822610431075","21.2986084367913","19.2582324284114","21.8987965722319","19.8634691073054","17.4565506185946","16.0269404879625","17.5342876977906","18.116326577086",
"United Kingdom","GBR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","24.4080218912417","23.825203746303","23.2018073882505","27.2110542789526","27.7599922887631","23.9559483500192","26.0782804171495","25.4485817154679","24.8275092342561","24.9792959723676","21.4729383743938","19.3697939312857","20.1683037440556","21.0927334590295","22.2069082796746","22.0196206698474","21.7738422806115","22.7185520818484","25.4378348587276","26.078870880052","23.1807529321572","19.7745397135035","19.0075120877159","18.5480091390268","19.557850015298","18.6863807382799","18.8769583941855","17.7365337920401","18.258269145449","18.0700082818275","18.4186810471387","18.2973209962177","18.3525971535261","17.9387189728641","17.7742645941403","17.9950798892439","18.3840362816721","18.6449631855251","17.5942520080321","14.9658897651217","16.176215517922","15.9295436638017","16.0601967071538","16.5602031255877","17.7177191688224","17.8693846072767","17.9347223024184","18.4831849687056","18.1814464871133","18.3786714033307","17.5811486266132","18.0269099501181","17.9381324146186","17.2186700649347","17.896245829079",
"Georgia","GEO","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","29.2708887706227","25.2073507887461","26.1860751694393","31.1526479750779","32.7332242225859","34.0933304922225","29.8899176204709","28.838714215376","30.6706652126499","27.866796711718","30.7363356942403","28.2722513089005","23.3914209115282","5.99991461800706","2.64656987698105","4.03290267446782","19.5957321959416","17.83745856111","27.1704525995102","26.4529962778062","26.581315880922","30.3277464788732","28.5011829399142","29.0958769748135","30.9874494874953","33.3296044196233","29.7348059086723","33.4545540138168","27.6897912964157","13.9858779050373","20.929149397264","23.1207490708456","26.0276223249812","21.7000864850024","25.6503571653742","26.8771593145768","28.9031069953219","25.1248176100629","27.9262958963283","27.1682284921369","24.6056865974412","20.6788502074962","24.0666627779303","24.9987945206376","22.8155262583283",
"Ghana","GHA","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","24.3958573072497","20.1075268817204","17.1225937183384","18.7272727272727","19.4983818770227","17.8717598908595","12.8458498023715","10.3058510638298","11.1176470588235","11.7941029485257","14.165559982293","14.12","7.10479573712256","9.02599257355041","13.0472103004292","12.7200454287337","","","","","","","","","6.87682260192711","9.5700893169469","9.36207574213961","10.4340482573727","11.2959904718054","13.2090143055318","14.4439972906995","15.8789864096371","12.8","22.2101701918855","23.9577329490874","20.02141465743","21.1999964722587","24.8062125356045","23.1093894542091","21.0005345047085","23.9986004971918","26.5994216024397","19.7","22.9369279766376","28.3775066840527","29.0021406363098","22.46580573765","15.3845449877747","16.4919639408033","16.4317931081367","13.1001937072805","12.8099929663177","16.967722122965","24.7715380530843","27.1650663374465","27.7096411705743","25.4556554537134","19.5655199555214","21.7093349999065","18.6472756161472","18.2236669857819","17.0366779158262","15.799843045792","9.8998610781632","9.95655546554353",
"Gibraltar","GIB","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10.2395448438155","11.1537689132642","11.7187573236833","11.7846878662606","13.7904295464944","12.4840120639989","12.0355105900094","12.1794307586093","12.7907272013291","14.9449539080799","14.2533946003059","14.4085318460251","13.1736985505463","13.6120568956807","14.0409789124706","11.3011270031639","9.97077078957571","14.8250363931269","14.2157436663636","13.3976935679061","24.5633976978161","23.4196733530526","26.2176976521342","21.3066122469499","20.3254011637907","24.0533327443322","26.0215285191708","23.4939613943409","22.8165774180333","24.16336683296","52.6698445118375","22.270417145837","19.5473148183264","19.7285576989784","31.5164009990609","16.0762705485493","14.0142215654177","23.4269896966463","31.1828885317213",
